timestamp,sensor1_x,sensor1_y,sensor1_z,sensor2_x,sensor2_y,sensor2_z,sensor3_x,sensor3_y,sensor3_z,ux,uy
1744752124.7524426,"-0.10,-0.16,-0.02,0.02,-0.10,-0.03,3.33,165.11,-8.83,0.00,0.00"
1744752124.775286,"-0.10,-0.09,0.02,-0.02,-0.08,-0.01,3.30,165.13,-8.81,0.00,0.00"
1744752124.7989566,"-0.13,-0.10,0.00,-0.05,-0.09,-0.03,3.26,165.13,-8.83,0.00,0.00"
1744752124.821179,"-0.09,-0.12,0.00,-0.11,-0.09,-0.01,3.20,165.12,-8.81,0.00,0.00"
1744752124.8437033,"-0.11,-0.16,0.02,-0.06,-0.09,-0.03,3.25,165.12,-8.82,0.00,0.00"
1744752124.8674185,"-0.08,-0.12,0.01,-0.07,-0.08,-0.06,3.24,165.13,-8.86,0.00,0.00"
1744752124.890624,"-0.14,-0.11,-0.01,-0.05,-0.09,-0.02,3.26,165.12,-8.82,0.00,0.00"
1744752124.9130814,"-0.11,-0.08,-0.05,-0.05,-0.06,-0.07,3.26,165.15,-8.86,0.00,0.00"
1744752124.936106,"-0.10,-0.12,-0.03,-0.05,-0.09,-0.04,3.26,165.12,-8.84,0.00,0.00"
1744752124.9601223,"-0.12,-0.12,-0.03,-0.07,-0.06,-0.06,3.24,165.15,-8.85,0.00,0.00"
1744752124.9827178,"-0.14,-0.11,-0.05,-0.07,-0.08,-0.03,3.24,165.13,-8.82,0.00,0.00"
1744752125.0052676,"-0.11,-0.13,-0.00,-0.05,-0.10,-0.03,3.26,165.11,-8.82,0.00,0.00"
1744752125.0292695,"-0.11,-0.10,-0.01,-0.04,-0.11,-0.02,3.27,165.10,-8.82,0.00,0.00"
1744752125.052636,"-0.13,-0.09,-0.02,-0.08,-0.11,0.01,3.23,165.10,-8.79,0.00,0.00"
1744752125.0755723,"-0.09,-0.09,-0.04,-0.11,-0.11,-0.02,3.21,165.10,-8.82,0.00,0.00"
1744752125.0989933,"-0.08,-0.09,-0.04,-0.06,-0.11,-0.03,3.25,165.10,-8.83,0.00,0.00"
1744752125.1206892,"-0.14,-0.10,0.01,-0.08,-0.09,-0.01,3.23,165.12,-8.80,0.00,0.00"
1744752125.1446905,"-0.11,-0.13,-0.04,-0.05,-0.09,-0.01,3.26,165.13,-8.80,0.00,0.00"
1744752125.1675925,"-0.12,-0.16,-0.02,-0.06,-0.12,-0.05,3.26,165.09,-8.85,0.00,0.00"
1744752125.1902514,"-0.08,-0.12,-0.04,-0.06,-0.10,-0.06,3.25,165.11,-8.85,0.00,0.00"
1744752125.2123246,"-0.11,-0.14,-0.00,-0.05,-0.10,-0.02,3.27,165.12,-8.81,0.00,0.00"
1744752125.2353435,"-0.14,-0.09,0.00,-0.04,-0.07,-0.01,3.27,165.14,-8.81,0.00,0.00"
1744752125.2598686,"-0.13,-0.12,-0.02,-0.07,-0.15,0.02,3.24,165.06,-8.77,0.00,0.00"
1744752125.2815008,"-0.11,-0.14,-0.03,-0.10,-0.11,0.00,3.22,165.10,-8.79,0.00,0.00"
1744752125.3051956,"-0.07,-0.07,-0.04,-0.04,-0.13,0.03,3.28,165.08,-8.77,0.00,0.00"
1744752125.3276386,"-0.11,-0.15,0.03,-0.02,-0.09,0.00,3.29,165.12,-8.79,0.00,0.00"
1744752125.350997,"-0.08,-0.11,0.00,-0.07,-0.07,0.02,3.24,165.14,-8.77,0.00,0.00"
1744752125.3739104,"-0.15,-0.13,0.03,-0.03,-0.13,-0.06,3.28,165.08,-8.86,0.00,0.00"
1744752125.3971827,"-0.11,-0.10,-0.05,-0.03,-0.08,-0.01,3.28,165.13,-8.81,0.00,0.00"
1744752125.420086,"-0.10,-0.10,-0.01,-0.06,-0.04,0.03,3.25,165.17,-8.77,0.00,0.00"
1744752125.4442024,"-0.14,-0.11,0.01,-0.05,-0.10,0.02,3.26,165.11,-8.78,0.00,0.00"
1744752125.466047,"-0.13,-0.16,-0.03,-0.04,-0.08,-0.02,3.27,165.13,-8.81,0.00,0.00"
1744752125.4885952,"-0.05,-0.14,0.03,-0.02,-0.09,-0.02,3.29,165.12,-8.82,0.00,0.00"
1744752125.511416,"-0.16,-0.10,-0.01,-0.08,-0.08,0.01,3.23,165.14,-8.79,0.00,0.00"
1744752125.5344443,"-0.11,-0.09,0.01,-0.06,-0.13,-0.03,3.25,165.08,-8.83,0.00,0.00"
1744752125.5566075,"-0.10,-0.11,-0.01,-0.02,-0.09,-0.02,3.29,165.12,-8.82,0.00,0.00"
1744752125.580863,"-0.11,-0.13,-0.02,-0.05,-0.08,0.04,3.26,165.13,-8.75,0.00,0.00"
1744752125.603861,"-0.12,-0.11,0.01,-0.07,-0.06,-0.07,3.25,165.15,-8.86,0.00,0.00"
1744752125.6268613,"-0.12,-0.14,-0.03,-0.06,-0.10,-0.06,3.25,165.11,-8.85,0.00,0.00"
1744752125.6496007,"-0.16,-0.09,-0.04,-0.10,-0.05,-0.00,3.21,165.16,-8.80,0.00,0.00"
1744752125.6716523,"-0.09,-0.14,-0.00,-0.03,-0.10,0.00,3.28,165.11,-8.80,0.00,0.00"
1744752125.6943586,"-0.09,-0.15,-0.05,-0.06,-0.16,-0.06,3.25,165.05,-8.85,0.00,0.00"
1744752125.7184994,"-0.09,-0.10,0.00,-0.08,-0.10,0.01,3.23,165.12,-8.79,0.00,0.00"
1744752125.7418706,"-0.09,-0.15,-0.00,-0.05,-0.12,0.00,3.26,165.10,-8.79,0.00,0.00"
1744752125.7644165,"-0.09,-0.10,0.02,0.02,-0.11,-0.00,3.33,165.10,-8.80,0.00,0.00"
1744752125.7877896,"-0.10,-0.11,-0.01,-0.08,-0.09,-0.06,3.23,165.13,-8.86,0.00,0.00"
1744752125.810899,"-0.14,-0.12,0.02,-0.02,-0.08,-0.03,3.29,165.13,-8.83,0.00,0.00"
1744752125.8341703,"-0.11,-0.13,-0.01,-0.06,-0.06,-0.03,3.25,165.15,-8.82,0.00,0.00"
1744752125.8569229,"-0.09,-0.09,-0.01,-0.01,-0.10,-0.03,3.30,165.11,-8.82,0.00,0.00"
1744752125.8801885,"-0.12,-0.08,0.04,-0.07,-0.12,0.04,3.24,165.09,-8.76,0.00,0.00"
1744752125.9029531,"-0.07,-0.11,0.03,-0.01,-0.09,-0.01,3.30,165.12,-8.80,0.00,0.00"
1744752125.9270298,"-0.10,-0.13,-0.03,0.02,-0.03,-0.01,3.33,165.18,-8.81,0.00,0.00"
1744752125.9495091,"-0.12,-0.13,-0.02,-0.04,-0.05,-0.02,3.27,165.16,-8.82,0.00,0.00"
1744752125.972232,"-0.14,-0.12,0.01,-0.07,-0.07,-0.04,3.24,165.15,-8.84,0.00,0.00"
1744752125.9953377,"-0.13,-0.12,-0.01,-0.08,-0.08,-0.02,3.23,165.13,-8.81,0.00,0.00"
1744752126.0181537,"-0.08,-0.09,-0.00,-0.05,-0.06,-0.01,3.26,165.15,-8.81,0.00,0.00"
1744752126.0405138,"-0.09,-0.18,-0.01,-0.06,-0.10,0.00,3.25,165.11,-8.79,0.00,0.00"
1744752126.0638812,"-0.14,-0.17,0.03,-0.11,-0.11,0.04,3.21,165.10,-8.75,0.00,0.00"
1744752126.0865805,"-0.10,-0.13,-0.01,-0.05,-0.10,0.02,3.26,165.12,-8.77,0.00,0.00"
1744752126.1103044,"-0.13,-0.11,-0.04,-0.04,-0.10,-0.01,3.27,165.11,-8.81,0.00,0.00"
1744752126.1333046,"-0.11,-0.13,-0.02,-0.03,-0.08,-0.01,3.28,165.13,-8.80,0.00,0.00"
1744752126.1562822,"-0.12,-0.09,0.01,-0.09,-0.07,-0.03,3.22,165.14,-8.83,0.00,0.00"
1744752126.1786597,"-0.14,-0.11,-0.01,-0.05,-0.06,0.07,3.26,165.15,-8.73,0.00,0.00"
1744752126.2022583,"-0.09,-0.09,-0.05,-0.04,-0.07,0.00,3.27,165.14,-8.79,0.00,0.00"
1744752126.2246444,"-0.08,-0.15,0.01,-0.09,-0.08,-0.04,3.22,165.13,-8.84,0.00,0.00"
1744752126.2482426,"-0.10,-0.14,-0.06,-0.10,-0.07,-0.00,3.21,165.15,-8.80,0.00,0.00"
1744752126.2706206,"-0.13,-0.12,-0.05,-0.06,-0.06,0.02,3.25,165.15,-8.78,0.00,0.00"
1744752126.2939777,"-0.15,-0.15,0.04,-0.09,-0.10,-0.04,3.22,165.11,-8.84,0.00,0.00"
1744752126.318432,"-0.13,-0.13,-0.03,0.01,-0.09,0.00,3.32,165.12,-8.79,0.00,0.00"
1744752126.3406138,"-0.05,-0.14,-0.02,-0.06,-0.09,0.01,3.25,165.12,-8.78,0.00,0.00"
1744752126.3629673,"-0.15,-0.16,-0.03,-0.10,-0.12,0.02,3.21,165.09,-8.78,0.00,0.00"
1744752126.386208,"-0.08,-0.09,0.01,-0.05,-0.11,-0.06,3.26,165.10,-8.86,0.00,0.00"
1744752126.4091396,"-0.14,-0.10,-0.00,-0.05,-0.07,-0.05,3.26,165.14,-8.85,0.00,0.00"
1744752126.4318092,"-0.10,-0.06,0.01,-0.02,-0.10,0.01,3.29,165.11,-8.78,0.00,0.00"
1744752126.4553967,"-0.14,-0.13,-0.02,-0.05,-0.08,-0.03,3.26,165.13,-8.83,0.00,0.00"
1744752126.4789348,"-0.17,-0.13,-0.01,-0.04,-0.09,0.01,3.28,165.12,-8.78,0.00,0.00"
1744752126.5006347,"-0.06,-0.08,-0.02,-0.05,-0.12,0.00,3.26,165.09,-8.79,0.00,0.00"
1744752126.523512,"-0.14,-0.13,-0.02,-0.08,-0.08,-0.03,3.23,165.13,-8.83,0.00,0.00"
1744752126.5463514,"-0.10,-0.16,0.02,-0.06,-0.13,0.06,3.25,165.08,-8.74,0.00,0.00"
1744752126.5699322,"-0.14,-0.19,-0.02,-0.04,-0.10,-0.00,3.27,165.12,-8.80,0.00,0.00"
1744752126.5927033,"-0.13,-0.07,-0.03,-0.05,-0.03,0.01,3.26,165.18,-8.79,0.00,0.00"
1744752126.6166623,"-0.09,-0.12,-0.04,-0.07,-0.06,0.01,3.24,165.16,-8.79,0.00,0.00"
1744752126.6390467,"-0.10,-0.11,-0.01,-0.06,-0.05,0.01,3.25,165.17,-8.79,0.00,0.00"
1744752126.661657,"-0.08,-0.13,-0.03,-0.07,-0.09,-0.00,3.24,165.12,-8.80,0.00,0.00"
1744752126.6858997,"-0.14,-0.15,-0.05,-0.05,-0.12,0.04,3.26,165.10,-8.76,0.00,0.00"
1744752126.7081227,"-0.08,-0.13,0.01,-0.04,-0.06,-0.01,3.27,165.16,-8.81,0.00,0.00"
1744752126.7317727,"-0.10,-0.10,-0.01,-0.02,-0.09,0.00,3.30,165.12,-8.80,0.00,0.00"
1744752126.75478,"-0.10,-0.16,0.01,-0.05,-0.09,-0.03,3.27,165.12,-8.83,0.00,0.00"
1744752126.7773561,"-0.07,-0.11,0.02,-0.04,-0.08,-0.04,3.27,165.13,-8.84,0.00,0.00"
1744752126.8005016,"-0.15,-0.17,-0.05,-0.06,-0.11,-0.05,3.25,165.11,-8.84,0.00,0.00"
1744752126.8238387,"-0.16,-0.11,-0.02,-0.06,-0.06,-0.03,3.25,165.15,-8.82,0.00,0.00"
1744752126.846832,"-0.13,-0.13,0.01,0.00,-0.07,-0.01,3.32,165.14,-8.80,0.00,0.00"
1744752126.869071,"-0.09,-0.12,-0.01,-0.05,-0.15,-0.03,3.26,165.06,-8.82,0.00,0.00"
1744752126.8934152,"-0.14,-0.15,0.00,-0.01,-0.07,-0.00,3.30,165.14,-8.80,0.00,0.00"
1744752126.9158115,"-0.12,-0.09,-0.01,-0.03,-0.18,-0.01,3.28,165.03,-8.81,0.00,0.00"
1744752126.9388003,"-0.12,-0.13,-0.07,-0.02,-0.08,-0.02,3.29,165.13,-8.82,0.00,0.00"
1744752126.9622595,"-0.12,-0.14,-0.02,-0.03,-0.06,-0.01,3.28,165.15,-8.81,0.00,0.00"
1744752126.9845629,"-0.09,-0.12,0.00,-0.00,-0.05,0.00,3.31,165.16,-8.79,0.00,0.00"
1744752127.0068734,"-0.12,-0.12,-0.02,-0.06,-0.08,0.02,3.25,165.13,-8.77,0.00,0.00"
1744752127.0299919,"-0.12,-0.13,-0.03,-0.10,-0.15,0.02,3.21,165.06,-8.78,0.00,0.00"
1744752127.0535586,"-0.07,-0.10,-0.03,-0.05,-0.11,-0.02,3.27,165.11,-8.82,0.00,0.00"
1744752127.0761604,"-0.14,-0.09,-0.02,-0.08,-0.09,-0.03,3.23,165.12,-8.82,0.00,0.00"
1744752127.099141,"-0.17,-0.10,-0.05,-0.05,-0.09,-0.07,3.26,165.12,-8.87,0.00,0.00"
1744752127.122436,"-0.12,-0.14,-0.03,-0.03,-0.06,-0.01,3.28,165.16,-8.80,0.00,0.00"
1744752127.1467586,"-0.10,-0.13,-0.02,-0.09,-0.08,-0.04,3.22,165.13,-8.83,0.00,0.00"
1744752127.1690717,"-0.11,-0.11,-0.02,-0.07,-0.09,-0.01,3.24,165.12,-8.81,0.00,0.00"
1744752127.192794,"-0.17,-0.12,-0.02,-0.10,-0.11,-0.03,3.21,165.10,-8.83,0.00,0.00"
1744752127.214162,"-0.07,-0.13,-0.01,-0.09,-0.09,-0.05,3.22,165.12,-8.84,0.00,0.00"
1744752127.2370348,"-0.12,-0.16,-0.04,-0.08,-0.10,-0.02,3.24,165.11,-8.82,0.00,0.00"
1744752127.2602494,"-0.09,-0.12,-0.00,0.03,-0.05,-0.04,3.34,165.16,-8.83,0.00,0.00"
1744752127.2843196,"-0.14,-0.17,-0.00,-0.03,-0.09,-0.01,3.28,165.12,-8.81,0.00,0.00"
1744752127.3061292,"-0.15,-0.14,-0.02,-0.07,-0.10,-0.01,3.24,165.11,-8.80,0.00,0.00"
1744752127.3296943,"-0.08,-0.12,-0.01,-0.09,-0.15,-0.06,3.22,165.06,-8.86,0.00,0.00"
1744752127.3530562,"-0.11,-0.07,-0.02,-0.03,-0.10,-0.03,3.28,165.12,-8.82,0.00,0.00"
1744752127.3757162,"-0.12,-0.12,-0.01,-0.04,-0.06,-0.06,3.27,165.15,-8.86,0.00,0.00"
1744752127.3986056,"-0.13,-0.14,-0.02,-0.08,-0.07,-0.01,3.23,165.14,-8.80,0.00,0.00"
1744752127.421849,"-0.12,-0.12,-0.04,-0.04,-0.06,-0.01,3.27,165.15,-8.81,0.00,0.00"
1744752127.4446447,"-0.12,-0.14,-0.05,-0.02,-0.04,0.07,3.29,165.17,-8.73,0.00,0.00"
1744752127.4678702,"-0.11,-0.15,-0.03,-0.07,-0.13,0.00,3.25,165.08,-8.80,0.00,0.00"
1744752127.4905572,"-0.13,-0.09,0.02,-0.02,-0.10,-0.02,3.29,165.11,-8.82,0.00,0.00"
1744752127.514102,"-0.10,-0.12,0.05,-0.04,-0.11,0.00,3.27,165.10,-8.79,0.00,0.00"
1744752127.5359166,"-0.13,-0.06,-0.06,-0.03,-0.10,-0.04,3.28,165.11,-8.83,0.00,0.00"
1744752127.559259,"-0.11,-0.11,0.03,-0.07,-0.07,-0.03,3.24,165.15,-8.83,0.00,0.00"
1744752127.5837755,"-0.13,-0.13,-0.02,-0.09,-0.06,-0.05,3.22,165.15,-8.84,0.00,0.00"
1744752127.6060941,"-0.10,-0.11,-0.02,-0.08,-0.07,-0.05,3.23,165.14,-8.85,0.00,0.00"
1744752127.6291368,"-0.12,-0.11,-0.01,-0.07,-0.11,-0.02,3.24,165.10,-8.82,0.00,0.00"
1744752127.6518185,"-0.09,-0.17,-0.02,-0.09,-0.09,-0.01,3.22,165.12,-8.80,0.00,0.00"
1744752127.6747339,"-0.09,-0.16,-0.04,-0.03,-0.10,-0.02,3.28,165.12,-8.81,0.00,0.00"
1744752127.6978064,"-0.11,-0.11,-0.01,-0.12,-0.09,-0.01,3.19,165.13,-8.80,0.00,0.00"
1744752127.721807,"-0.10,-0.10,-0.04,-0.03,-0.05,-0.03,3.28,165.17,-8.83,0.00,0.00"
1744752127.7438703,"-0.11,-0.12,-0.02,-0.04,-0.08,-0.03,3.27,165.13,-8.83,0.00,0.00"
1744752127.767133,"-0.15,-0.13,-0.02,-0.05,-0.09,0.01,3.26,165.12,-8.79,0.00,0.00"
1744752127.790429,"-0.10,-0.12,0.01,-0.08,-0.10,-0.03,3.23,165.12,-8.83,0.00,0.00"
1744752127.8138084,"-0.13,-0.08,-0.00,-0.07,-0.05,-0.03,3.24,165.16,-8.82,0.00,0.00"
1744752127.8365352,"-0.09,-0.12,-0.02,-0.10,-0.06,0.02,3.21,165.15,-8.78,0.00,0.00"
1744752127.859291,"-0.07,-0.15,0.00,-0.10,-0.06,-0.01,3.21,165.15,-8.81,0.00,0.00"
1744752127.880929,"-0.08,-0.13,0.02,-0.04,-0.13,-0.01,3.27,165.09,-8.80,0.00,0.00"
1744752127.9050877,"-0.08,-0.11,0.00,-0.05,-0.08,0.00,3.26,165.13,-8.79,0.00,0.00"
1744752127.9281461,"-0.11,-0.12,-0.03,-0.07,-0.10,-0.00,3.24,165.11,-8.80,0.00,0.00"
1744752127.9513652,"-0.07,-0.14,-0.03,-0.01,-0.12,0.02,3.30,165.10,-8.78,0.00,0.00"
1744752127.9741125,"-0.08,-0.13,0.06,-0.08,-0.09,-0.03,3.23,165.13,-8.82,0.00,0.00"
1744752127.997807,"-0.09,-0.13,-0.01,-0.07,-0.08,0.02,3.24,165.13,-8.77,0.00,0.00"
1744752128.0208225,"-0.14,-0.10,-0.00,-0.09,-0.09,-0.01,3.22,165.12,-8.81,0.00,0.00"
1744752128.042616,"-0.15,-0.12,-0.03,-0.05,-0.11,0.01,3.26,165.10,-8.79,0.00,0.00"
1744752128.0658975,"-0.06,-0.15,0.01,-0.09,-0.08,-0.02,3.22,165.13,-8.82,0.00,0.00"
1744752128.0884628,"-0.09,-0.16,0.01,-0.09,-0.09,-0.00,3.22,165.12,-8.80,0.00,0.00"
1744752128.1117887,"-0.15,-0.15,-0.02,-0.08,-0.12,-0.05,3.23,165.09,-8.84,0.00,0.00"
1744752128.1348062,"-0.08,-0.14,-0.05,-0.04,-0.07,-0.03,3.27,165.14,-8.82,0.00,0.00"
1744752128.1580572,"-0.15,-0.10,-0.04,-0.06,-0.10,-0.01,3.25,165.12,-8.81,0.00,0.00"
1744752128.1800337,"-0.06,-0.06,-0.01,-0.01,-0.05,0.02,3.30,165.17,-8.78,0.00,0.00"
1744752128.2048402,"-0.08,-0.13,-0.02,-0.06,-0.03,-0.01,3.25,165.18,-8.81,0.00,0.00"
1744752128.2272296,"-0.10,-0.10,-0.02,-0.06,-0.15,-0.03,3.25,165.07,-8.83,0.00,0.00"
1744752128.2502344,"-0.16,-0.11,-0.04,-0.02,-0.10,-0.03,3.29,165.12,-8.83,0.00,0.00"
1744752128.2728693,"-0.10,-0.17,-0.03,-0.06,-0.12,0.02,3.25,165.10,-8.78,0.00,0.00"
1744752128.2969024,"-0.11,-0.12,-0.04,-0.04,-0.13,0.04,3.27,165.08,-8.75,0.00,0.00"
1744752128.3188837,"-0.10,-0.16,-0.00,-0.03,-0.12,-0.01,3.28,165.09,-8.81,0.00,0.00"
1744752128.3421178,"-0.13,-0.14,-0.02,-0.09,-0.12,-0.01,3.22,165.09,-8.81,0.00,0.00"
1744752128.3651161,"-0.12,-0.10,-0.00,-0.08,-0.05,-0.01,3.23,165.16,-8.81,0.00,0.00"
1744752128.388222,"-0.06,-0.18,-0.03,-0.04,-0.05,-0.01,3.27,165.16,-8.80,0.00,0.00"
1744752128.411342,"-0.10,-0.09,-0.02,-0.01,-0.06,-0.00,3.30,165.15,-8.80,0.00,0.00"
1744752128.4353826,"-0.08,-0.09,-0.02,-0.06,-0.07,-0.02,3.25,165.14,-8.81,0.00,0.00"
1744752128.457667,"-0.08,-0.13,-0.05,-0.04,-0.11,-0.05,3.27,165.11,-8.84,0.00,0.00"
1744752128.4806807,"-0.09,-0.14,0.02,-0.05,-0.08,-0.00,3.26,165.13,-8.80,0.00,0.00"
1744752128.5026996,"-0.09,-0.13,0.00,-0.06,-0.03,-0.07,3.26,165.19,-8.87,0.00,0.00"
1744752128.5277016,"-0.07,-0.12,-0.03,-0.04,-0.13,0.01,3.27,165.08,-8.79,0.00,0.00"
1744752128.5477836,"-0.18,-0.13,-0.01,-0.04,-0.10,-0.01,3.27,165.11,-8.80,0.00,0.00"
1744752128.5718186,"-0.12,-0.09,-0.02,-0.09,-0.14,-0.00,3.23,165.07,-8.80,0.00,0.00"
1744752128.5953438,"-0.10,-0.13,0.04,-0.06,-0.07,-0.05,3.25,165.14,-8.85,0.00,0.00"
1744752128.6183455,"-0.08,-0.11,-0.00,-0.05,-0.07,0.01,3.26,165.14,-8.79,0.00,0.00"
1744752128.6415384,"-0.10,-0.13,-0.00,-0.05,-0.08,-0.04,3.26,165.13,-8.83,0.00,0.00"
1744752128.6640997,"-0.08,-0.15,-0.00,-0.03,-0.12,-0.03,3.28,165.09,-8.83,0.00,0.00"
1744752128.6874764,"-0.12,-0.14,-0.02,-0.04,-0.07,0.00,3.28,165.14,-8.79,0.00,0.00"
1744752128.7101026,"-0.10,-0.16,0.01,-0.08,-0.12,0.01,3.23,165.09,-8.79,0.00,0.00"
1744752128.7330303,"-0.13,-0.09,-0.01,-0.08,-0.10,-0.02,3.23,165.11,-8.82,0.00,0.00"
1744752128.7557678,"-0.08,-0.17,-0.01,-0.08,-0.09,0.02,3.24,165.12,-8.78,0.00,0.00"
1744752128.779883,"-0.16,-0.13,-0.05,-0.06,-0.05,-0.02,3.25,165.16,-8.81,0.00,0.00"
1744752128.8027854,"-0.14,-0.13,0.00,-0.10,-0.09,-0.03,3.21,165.13,-8.83,0.00,0.00"
1744752128.825962,"-0.10,-0.12,-0.00,-0.05,-0.10,0.02,3.26,165.11,-8.78,0.00,0.00"
1744752128.8488324,"-0.13,-0.11,-0.04,-0.08,-0.09,0.02,3.24,165.12,-8.78,0.00,0.00"
1744752128.8716328,"-0.11,-0.13,0.00,-0.06,-0.06,0.01,3.25,165.15,-8.79,0.00,0.00"
1744752128.8944297,"-0.11,-0.15,-0.03,-0.08,-0.11,-0.07,3.23,165.11,-8.86,0.00,0.00"
1744752128.9178572,"-0.10,-0.15,-0.05,-0.03,-0.06,-0.01,3.28,165.15,-8.80,0.00,0.00"
1744752128.9403126,"-0.12,-0.13,-0.04,-0.04,-0.10,-0.05,3.27,165.11,-8.85,0.00,0.00"
1744752128.9637568,"-0.17,-0.14,-0.02,-0.06,-0.05,-0.02,3.25,165.16,-8.81,0.00,0.00"
1744752128.9864664,"-0.09,-0.09,-0.02,-0.03,-0.03,-0.06,3.28,165.19,-8.86,0.00,0.00"
1744752129.0098727,"-0.12,-0.11,-0.02,-0.03,-0.13,-0.01,3.28,165.08,-8.81,0.00,0.00"
1744752129.032235,"-0.12,-0.15,-0.02,-0.06,-0.08,0.03,3.25,165.14,-8.77,0.00,0.00"
1744752129.0542347,"-0.08,-0.12,-0.01,-0.09,-0.09,-0.01,3.22,165.13,-8.81,0.00,0.00"
1744752129.0781522,"-0.11,-0.12,-0.01,-0.03,-0.09,-0.01,3.28,165.12,-8.81,0.00,0.00"
1744752129.102133,"-0.06,-0.11,-0.03,-0.05,-0.08,-0.02,3.26,165.13,-8.81,0.00,0.00"
1744752129.124328,"-0.11,-0.15,-0.05,-0.07,-0.11,0.02,3.24,165.11,-8.78,0.00,0.00"
1744752129.1481965,"-0.12,-0.11,-0.01,-0.07,-0.08,-0.04,3.25,165.13,-8.84,0.00,0.00"
1744752129.171133,"-0.03,-0.15,0.01,-0.07,-0.04,-0.04,3.24,165.17,-8.84,0.00,0.00"
1744752129.1943283,"-0.12,-0.13,-0.01,-0.04,-0.14,0.00,3.27,165.07,-8.79,0.00,0.00"
1744752129.2163439,"-0.09,-0.08,-0.06,-0.02,-0.06,-0.03,3.29,165.16,-8.83,0.00,0.00"
1744752129.2393775,"-0.10,-0.12,0.01,-0.05,-0.08,0.03,3.26,165.13,-8.77,0.00,0.00"
1744752129.261821,"-0.11,-0.10,-0.01,-0.10,-0.06,0.01,3.21,165.16,-8.79,0.00,0.00"
1744752129.2856143,"-0.14,-0.12,-0.00,-0.06,-0.11,0.00,3.25,165.10,-8.80,0.00,0.00"
1744752129.3084166,"-0.14,-0.10,-0.06,-0.08,-0.07,-0.06,3.23,165.14,-8.85,0.00,0.00"
1744752129.3314877,"-0.09,-0.12,-0.01,-0.01,-0.10,-0.02,3.30,165.11,-8.81,0.00,0.00"
1744752129.3549974,"-0.18,-0.15,-0.03,-0.09,-0.11,-0.03,3.22,165.11,-8.83,0.00,0.00"
1744752129.3772762,"-0.14,-0.17,0.01,-0.07,-0.11,-0.03,3.24,165.10,-8.83,0.00,0.00"
1744752129.4005268,"-0.09,-0.14,-0.02,-0.07,-0.07,-0.04,3.24,165.14,-8.84,0.00,0.00"
1744752129.4238555,"-0.09,-0.12,-0.00,-0.07,-0.15,0.01,3.24,165.06,-8.79,0.00,0.00"
1744752129.4467742,"-0.17,-0.10,0.01,-0.06,-0.08,-0.01,3.25,165.14,-8.81,0.00,0.00"
1744752129.4696658,"-0.10,-0.13,-0.02,-0.07,-0.12,-0.02,3.24,165.10,-8.82,0.00,0.00"
1744752129.491793,"-0.10,-0.10,-0.04,-0.11,-0.09,0.02,3.20,165.12,-8.77,0.00,0.00"
1744752129.5143943,"-0.15,-0.14,-0.02,-0.05,-0.09,0.03,3.26,165.12,-8.76,0.00,0.00"
1744752129.5382695,"-0.10,-0.12,0.03,-0.06,-0.12,0.01,3.25,165.10,-8.78,0.00,0.00"
1744752129.5612707,"-0.10,-0.16,-0.03,-0.04,-0.12,0.07,3.27,165.09,-8.73,0.00,0.00"
1744752129.5845313,"-0.12,-0.10,-0.00,-0.04,-0.13,-0.05,3.27,165.08,-8.85,0.00,0.00"
1744752129.6085317,"-0.04,-0.08,-0.01,-0.04,-0.10,-0.01,3.27,165.12,-8.80,0.00,0.00"
1744752129.6308937,"-0.10,-0.14,-0.02,-0.03,-0.11,-0.02,3.28,165.10,-8.82,0.00,0.00"
1744752129.654107,"-0.15,-0.15,-0.03,-0.03,-0.09,0.03,3.28,165.12,-8.77,0.00,0.00"
1744752129.6777072,"-0.14,-0.17,-0.04,-0.07,-0.08,-0.02,3.24,165.13,-8.82,0.00,0.00"
1744752129.700618,"-0.10,-0.17,-0.04,-0.05,-0.10,-0.02,3.26,165.11,-8.82,0.00,0.00"
1744752129.723777,"-0.13,-0.16,-0.01,-0.07,-0.07,-0.02,3.24,165.14,-8.81,0.00,0.00"
1744752129.7460084,"-0.11,-0.08,0.01,-0.04,-0.11,-0.03,3.27,165.10,-8.82,0.00,0.00"
1744752129.7698064,"-0.12,-0.12,-0.00,-0.02,-0.12,0.01,3.29,165.09,-8.79,0.00,0.00"
1744752129.7916975,"-0.10,-0.17,-0.00,-0.04,-0.12,-0.04,3.28,165.10,-8.84,0.00,0.00"
1744752129.8155012,"-0.16,-0.15,-0.03,-0.11,-0.09,0.04,3.20,165.12,-8.76,0.00,0.00"
1744752129.8383815,"-0.11,-0.15,-0.06,-0.10,-0.13,-0.05,3.21,165.09,-8.84,0.00,0.00"
1744752129.8614361,"-0.13,-0.16,0.01,-0.03,-0.08,-0.01,3.29,165.13,-8.80,0.00,0.00"
1744752129.8840978,"-0.13,-0.17,-0.02,-0.03,-0.12,-0.03,3.28,165.09,-8.82,0.00,0.00"
1744752129.9073014,"-0.08,-0.13,0.04,-0.04,-0.13,0.02,3.27,165.08,-8.78,0.00,0.00"
1744752129.929834,"-0.11,-0.16,-0.01,-0.05,-0.12,-0.02,3.26,165.10,-8.81,0.00,0.00"
1744752129.9536498,"-0.14,-0.10,0.01,-0.06,-0.17,-0.03,3.25,165.04,-8.82,0.00,0.00"
